LOCATION,Country,FREQUENCY,CPI Index,TIME,1Y Inflation,5Y Inflation,20Y Inflation
GRC,Greece,M,24.362,1989-07-31,0.13316476798076926,0.16875938293634807,0.15607557415841122
GRC,Greece,M,24.40518,1989-08-31,0.13403334186775617,0.17099104341439575,0.1571183213446241
GRC,Greece,M,25.30353,1989-09-30,0.14586502325147488,0.17359901398679445,0.15921161749085777
GRC,Greece,M,25.69908,1989-10-31,0.13490482797848102,0.17151099285224825,0.15916819694313888
GRC,Greece,M,25.92123,1989-11-30,0.13496859718933463,0.17050479609539648,0.15966715989662372
GRC,Greece,M,26.57585,1989-12-31,0.14842043764330493,0.17209574249776405,0.1611142008058859
GRC,Greece,M,26.73184,1990-01-31,0.15516122313343894,0.16805676646646583,0.16145401898982392
GRC,Greece,M,26.75969,1990-02-28,0.16108153655041102,0.16830004813341648,0.16151449088026237
GRC,Greece,M,27.63088,1990-03-31,0.1691023247174548,0.16930667559485846,0.1624462293558382
GRC,Greece,M,28.12602,1990-04-30,0.17070045931417122,0.17028423712475527,0.16256318540324854
GRC,Greece,M,29.02228,1990-05-31,0.20479288904239334,0.17567335848960464,0.16438801997518304
GRC,Greece,M,29.76882,1990-06-30,0.2156120667653516,0.17658879266255467,0.16586759962837272
GRC,Greece,M,29.64068,1990-07-31,0.21667679172481735,0.17867701817158532,0.16653438697422618
GRC,Greece,M,29.81269,1990-08-31,0.2215722236017108,0.17965081350203493,0.16780582364786234
GRC,Greece,M,30.9506,1990-09-30,0.22317320942967256,0.17779856556352436,0.1690594340099898
GRC,Greece,M,31.69366,1990-10-31,0.23326049025879536,0.17568901919315505,0.1695257055563899
GRC,Greece,M,32.11358,1990-11-30,0.23889105570993352,0.1723947066995306,0.1702956432079894
GRC,Greece,M,32.65747,1990-12-31,0.2288400935435746,0.1684368462916268,0.17037116064343638
GRC,Greece,M,32.66165,1991-01-31,0.22182573290877117,0.16282494662024427,0.17037865028370014
GRC,Greece,M,32.73338,1991-02-28,0.22323464883188104,0.16464866375815168,0.17141476752850315
GRC,Greece,M,33.35735,1991-03-31,0.20724891860121697,0.16191251240437055,0.17161267649559275
GRC,Greece,M,34.53008,1991-04-30,0.22769165349381093,0.16647057973813273,0.17274296671977774
GRC,Greece,M,34.59414,1991-05-31,0.19198560554167377,0.16564560126429706,0.17197013065264644
GRC,Greece,M,35.395,1991-06-30,0.18899573446310614,0.16602079144803095,0.17419453206397506
GRC,Greece,M,35.20558,1991-07-31,0.18774535536971482,0.1672378943725259,0.17477598513662818
GRC,Greece,M,35.17146,1991-08-31,0.17974795296902113,0.16763323988178946,0.17563003233397434
GRC,Greece,M,36.59907,1991-09-30,0.18249953151150522,0.16896717305960807,0.17705833599995047
GRC,Greece,M,37.29128,1991-10-31,0.17661639583437183,0.16710637275821827,0.17816156148258622
GRC,Greece,M,37.87835,1991-11-30,0.17951190742358847,0.1690032309306415,0.17818234465846228
GRC,Greece,M,38.54131,1991-12-31,0.18016827390486756,0.1704549937859703,0.1783186182027625
GRC,Greece,M,38.58728,1992-01-31,0.1814246983848029,0.16787162260169497,0.17838885017194372
GRC,Greece,M,38.69661,1992-02-29,0.18217580952532253,0.1673986945143977,0.1794420403719157
GRC,Greece,M,39.4717,1992-03-31,0.1832984334786787,0.16479607888006775,0.17972479633587413
GRC,Greece,M,40.0706,1992-04-30,0.1604548845528304,0.16343456448848404,0.17887836527335166
GRC,Greece,M,40.07826,1992-05-31,0.15852742689946897,0.16188076084098402,0.17888963212288322
GRC,Greece,M,40.74471,1992-06-30,0.15114309930781178,0.16020948225421416,0.17986214381211352
GRC,Greece,M,39.97589,1992-07-31,0.13549869083253285,0.1604928513391295,0.1795996081314133
GRC,Greece,M,40.54763,1992-08-31,0.1528560372529315,0.16512211313205705,0.18131220231684186
GRC,Greece,M,42.21689,1992-09-30,0.15349625004132617,0.17030714044123973,0.18282099433693255
GRC,Greece,M,43.22039,1992-10-31,0.15899454242385902,0.16855686259609515,0.1833470689808756
GRC,Greece,M,43.56859,1992-11-30,0.15022407259027926,0.1684042834790751,0.18382192918583518
GRC,Greece,M,44.09228,1992-12-31,0.1440265003965875,0.16769003991511955,0.1828382867563747
GRC,Greece,M,44.17724,1993-01-31,0.14486535459353433,0.1683884227089527,0.18295214124242887
GRC,Greece,M,44.31234,1993-02-28,0.14512201456406637,0.16985061823304815,0.18313276042830373
GRC,Greece,M,45.95096,1993-03-31,0.1641495045817638,0.17145105975210995,0.18363756247653318
GRC,Greece,M,46.55891,1993-04-30,0.16192195774458074,0.1699585519197404,0.18361022530314886
GRC,Greece,M,46.66338,1993-05-31,0.16430653426570907,0.16977000253678654,0.18216551788606572
GRC,Greece,M,47.18428,1993-06-30,0.15804677466105432,0.168368685519787,0.1812866527271897
GRC,Greece,M,46.272,1993-07-31,0.1574976817276612,0.16568089626805538,0.18166777282440427
GRC,Greece,M,46.45863,1993-08-31,0.14577917377661787,0.16638531041316318,0.18113337823007392
GRC,Greece,M,47.63902,1993-09-30,0.1284350884207719,0.16622684464757032,0.1796252017431157
GRC,Greece,M,48.54225,1993-10-31,0.12313308602721995,0.1647490206773039,0.17789128089134376
GRC,Greece,M,48.92039,1993-11-30,0.122836199197633,0.1645647224004081,0.17498554446727144
GRC,Greece,M,49.38976,1993-12-31,0.1201452952761799,0.1637243801576449,0.17362095679691536
GRC,Greece,M,49.16274,1994-01-31,0.11285222888528135,0.1626525960873626,0.17210301680297824
GRC,Greece,M,49.34728,1994-02-28,0.11362387993953815,0.16447179038338722,0.17294305217293737
GRC,Greece,M,50.56667,1994-03-31,0.1004486086906562,0.16429875325213072,0.17253224141881662
GRC,Greece,M,51.32713,1994-04-30,0.10241262091402059,0.16395689602792274,0.1728060803096605
GRC,Greece,M,51.68996,1994-05-31,0.10772001513820917,0.1649771651185279,0.17203468850542158
GRC,Greece,M,52.05069,1994-06-30,0.10313625639725776,0.1627650640881857,0.17185914317655326
GRC,Greece,M,51.68996,1994-07-31,0.11708938450899042,0.16235463420713026,0.17145173010862247
GRC,Greece,M,51.84177,1994-08-31,0.11586953812456358,0.16262474241522318,0.17339126489143286
GRC,Greece,M,53.21854,1994-09-30,0.11712079719524016,0.1603162346432414,0.1731599708982119
GRC,Greece,M,53.71299,1994-10-31,0.10652040232992888,0.15886367631294362,0.1731245301119777
