LOCATION,Country,FREQUENCY,MEASURE,UNIT_MEASURE,TIME,Value
LUX,Luxembourg,M,CPI,IX,1993-08,65.51485
LUX,Luxembourg,M,CPI,IX,1993-07,65.31941
LUX,Luxembourg,M,CPI,IX,1993-06,65.08843
LUX,Luxembourg,M,CPI,IX,1993-05,65.04697
LUX,Luxembourg,M,CPI,IX,1993-04,64.91076
LUX,Luxembourg,M,CPI,IX,1993-03,64.76862
LUX,Luxembourg,M,CPI,IX,1993-02,64.58502
LUX,Luxembourg,M,CPI,IX,1993-01,64.3955
LUX,Luxembourg,M,CPI,IX,1992-12,63.77364
LUX,Luxembourg,M,CPI,IX,1992-11,63.76772
LUX,Luxembourg,M,CPI,IX,1992-10,63.56635
LUX,Luxembourg,M,CPI,IX,1992-09,63.27022
LUX,Luxembourg,M,CPI,IX,1992-08,63.19323
LUX,Luxembourg,M,CPI,IX,1992-07,63.13401
LUX,Luxembourg,M,CPI,IX,1992-06,62.98594
LUX,Luxembourg,M,CPI,IX,1992-05,62.86157
LUX,Luxembourg,M,CPI,IX,1992-04,62.5536
LUX,Luxembourg,M,CPI,IX,1992-03,62.45884
LUX,Luxembourg,M,CPI,IX,1992-02,62.20417
LUX,Luxembourg,M,CPI,IX,1992-01,62.20417
LUX,Luxembourg,M,CPI,IX,1991-12,61.97911
LUX,Luxembourg,M,CPI,IX,1991-11,61.96135
LUX,Luxembourg,M,CPI,IX,1991-10,61.60007
LUX,Luxembourg,M,CPI,IX,1991-09,61.42832
LUX,Luxembourg,M,CPI,IX,1991-08,61.28618
LUX,Luxembourg,M,CPI,IX,1991-07,61.10258
LUX,Luxembourg,M,CPI,IX,1991-06,60.79461
LUX,Luxembourg,M,CPI,IX,1991-05,60.69985
LUX,Luxembourg,M,CPI,IX,1991-04,60.40372
LUX,Luxembourg,M,CPI,IX,1991-03,60.64063
LUX,Luxembourg,M,CPI,IX,1991-02,60.52217
LUX,Luxembourg,M,CPI,IX,1991-01,60.43926
LUX,Luxembourg,M,CPI,IX,1990-12,60.40372
LUX,Luxembourg,M,CPI,IX,1990-11,60.40965
LUX,Luxembourg,M,CPI,IX,1990-10,60.1609
LUX,Luxembourg,M,CPI,IX,1990-09,59.49758
LUX,Luxembourg,M,CPI,IX,1990-08,59.13631
LUX,Luxembourg,M,CPI,IX,1990-07,58.87572
LUX,Luxembourg,M,CPI,IX,1990-06,58.83426
LUX,Luxembourg,M,CPI,IX,1990-05,58.82241
LUX,Luxembourg,M,CPI,IX,1990-04,58.71581
LUX,Luxembourg,M,CPI,IX,1990-03,58.56182
LUX,Luxembourg,M,CPI,IX,1990-02,58.62105
LUX,Luxembourg,M,CPI,IX,1990-01,58.65659
LUX,Luxembourg,M,CPI,IX,1989-12,58.21627
LUX,Luxembourg,M,CPI,IX,1989-11,58.14812
LUX,Luxembourg,M,CPI,IX,1989-10,58.04329
LUX,Luxembourg,M,CPI,IX,1989-09,57.72353
LUX,Luxembourg,M,CPI,IX,1989-08,57.56103
LUX,Luxembourg,M,CPI,IX,1989-07,57.47716
LUX,Luxembourg,M,CPI,IX,1989-06,57.30942
LUX,Luxembourg,M,CPI,IX,1989-05,57.14692
LUX,Luxembourg,M,CPI,IX,1989-04,56.94249
LUX,Luxembourg,M,CPI,IX,1989-03,56.75378
LUX,Luxembourg,M,CPI,IX,1989-02,56.56507
LUX,Luxembourg,M,CPI,IX,1989-01,56.41306
LUX,Luxembourg,M,CPI,IX,1988-12,56.02516
LUX,Luxembourg,M,CPI,IX,1988-11,56.00944
LUX,Luxembourg,M,CPI,IX,1988-10,55.8417
LUX,Luxembourg,M,CPI,IX,1988-09,55.72113
LUX,Luxembourg,M,CPI,IX,1988-08,55.64251
LUX,Luxembourg,M,CPI,IX,1988-07,55.56388
LUX,Luxembourg,M,CPI,IX,1988-06,55.33324
LUX,Luxembourg,M,CPI,IX,1988-05,55.2284
LUX,Luxembourg,M,CPI,IX,1988-04,55.1655
LUX,Luxembourg,M,CPI,IX,1988-03,55.1917
LUX,Luxembourg,M,CPI,IX,1988-02,55.08687
LUX,Luxembourg,M,CPI,IX,1988-01,55.04493
LUX,Luxembourg,M,CPI,IX,1987-12,54.97155
LUX,Luxembourg,M,CPI,IX,1987-11,54.86671
LUX,Luxembourg,M,CPI,IX,1987-10,54.75139
LUX,Luxembourg,M,CPI,IX,1987-09,54.74615
LUX,Luxembourg,M,CPI,IX,2011-06,94.75
LUX,Luxembourg,M,CPI,IX,2011-05,94.83
LUX,Luxembourg,M,CPI,IX,2011-04,94.78
LUX,Luxembourg,M,CPI,IX,2011-03,94.5
LUX,Luxembourg,M,CPI,IX,2011-02,93.82
LUX,Luxembourg,M,CPI,IX,2011-01,92.35
LUX,Luxembourg,M,CPI,IX,2010-12,92.76
LUX,Luxembourg,M,CPI,IX,2010-11,92.47
LUX,Luxembourg,M,CPI,IX,2010-10,92.34
LUX,Luxembourg,M,CPI,IX,2010-09,92.24
LUX,Luxembourg,M,CPI,IX,2010-08,92.21
LUX,Luxembourg,M,CPI,IX,2010-07,91.23
LUX,Luxembourg,M,CPI,IX,2010-06,91.53
LUX,Luxembourg,M,CPI,IX,2010-05,91.54
LUX,Luxembourg,M,CPI,IX,2010-04,91.37
LUX,Luxembourg,M,CPI,IX,2010-03,91.1
LUX,Luxembourg,M,CPI,IX,2010-02,90.59
LUX,Luxembourg,M,CPI,IX,2010-01,89.52
LUX,Luxembourg,M,CPI,IX,2009-12,90.26
LUX,Luxembourg,M,CPI,IX,2009-11,90.38
LUX,Luxembourg,M,CPI,IX,2009-10,90.02
LUX,Luxembourg,M,CPI,IX,2009-09,90.1
LUX,Luxembourg,M,CPI,IX,2009-08,90.2
LUX,Luxembourg,M,CPI,IX,2009-07,89.03
LUX,Luxembourg,M,CPI,IX,2009-06,89.83
LUX,Luxembourg,M,CPI,IX,2009-05,89.38
LUX,Luxembourg,M,CPI,IX,2009-04,89.3
LUX,Luxembourg,M,CPI,IX,2009-03,89.07
LUX,Luxembourg,M,CPI,IX,2009-02,89.23
LUX,Luxembourg,M,CPI,IX,2009-01,87.67
LUX,Luxembourg,M,CPI,IX,2008-12,88.67
LUX,Luxembourg,M,CPI,IX,2008-11,89.19
LUX,Luxembourg,M,CPI,IX,2008-10,89.95
LUX,Luxembourg,M,CPI,IX,2008-09,90.09
LUX,Luxembourg,M,CPI,IX,2008-08,89.99
LUX,Luxembourg,M,CPI,IX,2008-07,89.64
LUX,Luxembourg,M,CPI,IX,2008-06,90.08
LUX,Luxembourg,M,CPI,IX,2008-05,89.64
LUX,Luxembourg,M,CPI,IX,2008-04,89.06
LUX,Luxembourg,M,CPI,IX,2008-03,88.84
LUX,Luxembourg,M,CPI,IX,2008-02,88.18
LUX,Luxembourg,M,CPI,IX,2008-01,87.2
LUX,Luxembourg,M,CPI,IX,2007-12,87.71
LUX,Luxembourg,M,CPI,IX,2007-11,87.44
LUX,Luxembourg,M,CPI,IX,2007-10,87.11
LUX,Luxembourg,M,CPI,IX,2007-09,86.62
LUX,Luxembourg,M,CPI,IX,2007-08,86.53
LUX,Luxembourg,M,CPI,IX,2007-07,85.48
LUX,Luxembourg,M,CPI,IX,2007-06,86.37
LUX,Luxembourg,M,CPI,IX,2007-05,86.21
LUX,Luxembourg,M,CPI,IX,2007-04,86.06
LUX,Luxembourg,M,CPI,IX,2007-03,85.84
LUX,Luxembourg,M,CPI,IX,2007-02,85.56
LUX,Luxembourg,M,CPI,IX,2007-01,84.38
LUX,Luxembourg,M,CPI,IX,2006-12,84.86
LUX,Luxembourg,M,CPI,IX,2006-11,84.73
LUX,Luxembourg,M,CPI,IX,2006-10,84.64
LUX,Luxembourg,M,CPI,IX,2006-09,84.85
LUX,Luxembourg,M,CPI,IX,2006-08,84.94
LUX,Luxembourg,M,CPI,IX,2006-07,83.92
LUX,Luxembourg,M,CPI,IX,2006-06,84.65
LUX,Luxembourg,M,CPI,IX,2006-05,84.59
LUX,Luxembourg,M,CPI,IX,2006-04,84.3
LUX,Luxembourg,M,CPI,IX,2006-03,84.04
LUX,Luxembourg,M,CPI,IX,2006-02,83.88
LUX,Luxembourg,M,CPI,IX,2006-01,82.51
LUX,Luxembourg,M,CPI,IX,2005-12,82.93
LUX,Luxembourg,M,CPI,IX,2005-11,83.08
LUX,Luxembourg,M,CPI,IX,2005-10,83.35
LUX,Luxembourg,M,CPI,IX,2005-09,82.89
LUX,Luxembourg,M,CPI,IX,2005-08,82.62
LUX,Luxembourg,M,CPI,IX,2005-07,81.53
LUX,Luxembourg,M,CPI,IX,2005-06,82.05
LUX,Luxembourg,M,CPI,IX,2005-05,82.01
LUX,Luxembourg,M,CPI,IX,2005-04,81.9
LUX,Luxembourg,M,CPI,IX,2005-03,81.61
LUX,Luxembourg,M,CPI,IX,2005-02,81.46
LUX,Luxembourg,M,CPI,IX,2005-01,80.2
LUX,Luxembourg,M,CPI,IX,2004-12,80.92178
LUX,Luxembourg,M,CPI,IX,2004-11,81.06613
LUX,Luxembourg,M,CPI,IX,2004-10,80.88053
LUX,Luxembourg,M,CPI,IX,2004-09,80.56432
LUX,Luxembourg,M,CPI,IX,2004-08,80.42684
LUX,Luxembourg,M,CPI,IX,2004-07,79.49197
LUX,Luxembourg,M,CPI,IX,2004-06,80.30311
LUX,Luxembourg,M,CPI,IX,2004-05,80.09689
LUX,Luxembourg,M,CPI,IX,2004-04,79.92503
LUX,Luxembourg,M,CPI,IX,2004-03,79.70506
LUX,Luxembourg,M,CPI,IX,2004-02,79.67069
LUX,Luxembourg,M,CPI,IX,2004-01,78.65333
LUX,Luxembourg,M,CPI,IX,2003-12,79.217
LUX,Luxembourg,M,CPI,IX,2003-11,79.13451
LUX,Luxembourg,M,CPI,IX,2003-10,78.94204
LUX,Luxembourg,M,CPI,IX,2003-09,78.99016
LUX,Luxembourg,M,CPI,IX,2003-08,78.63958
LUX,Luxembourg,M,CPI,IX,2003-07,77.60847
LUX,Luxembourg,M,CPI,IX,2003-06,78.28213
LUX,Luxembourg,M,CPI,IX,2003-05,78.28213
LUX,Luxembourg,M,CPI,IX,2003-04,78.25463
LUX,Luxembourg,M,CPI,IX,2003-03,78.30275
LUX,Luxembourg,M,CPI,IX,2003-02,78.08278
LUX,Luxembourg,M,CPI,IX,2003-01,77.03104
LUX,Luxembourg,M,CPI,IX,2002-12,77.61534
LUX,Luxembourg,M,CPI,IX,2002-11,77.7047
LUX,Luxembourg,M,CPI,IX,2002-10,77.63596
LUX,Luxembourg,M,CPI,IX,2002-09,77.35413
LUX,Luxembourg,M,CPI,IX,2002-08,77.12728
LUX,Luxembourg,M,CPI,IX,2002-07,76.37113
LUX,Luxembourg,M,CPI,IX,2002-06,76.91418
LUX,Luxembourg,M,CPI,IX,2002-05,76.79733
LUX,Luxembourg,M,CPI,IX,2002-04,76.57048
LUX,Luxembourg,M,CPI,IX,2002-03,76.27489
LUX,Luxembourg,M,CPI,IX,2002-02,76.21303
LUX,Luxembourg,M,CPI,IX,2002-01,75.2919
LUX,Luxembourg,M,CPI,IX,2001-12,75.91744
LUX,Luxembourg,M,CPI,IX,2001-11,76.0618
LUX,Luxembourg,M,CPI,IX,2001-10,75.95181
LUX,Luxembourg,M,CPI,IX,2001-09,75.82121
LUX,Luxembourg,M,CPI,IX,2001-08,75.73184
LUX,Luxembourg,M,CPI,IX,2001-07,74.86571
LUX,Luxembourg,M,CPI,IX,2001-06,75.60811
LUX,Luxembourg,M,CPI,IX,2001-05,75.38126
LUX,Luxembourg,M,CPI,IX,2001-04,74.96194
LUX,Luxembourg,M,CPI,IX,2001-03,74.72823
LUX,Luxembourg,M,CPI,IX,2001-02,74.522
LUX,Luxembourg,M,CPI,IX,2001-01,73.58713
LUX,Luxembourg,M,CPI,IX,2000-12,74.63199
LUX,Luxembourg,M,CPI,IX,2000-11,74.48076
LUX,Luxembourg,M,CPI,IX,2000-10,74.26766
LUX,Luxembourg,M,CPI,IX,2000-09,74.03394
LUX,Luxembourg,M,CPI,IX,2000-08,73.64899
LUX,Luxembourg,M,CPI,IX,2000-07,72.67975
LUX,Luxembourg,M,CPI,IX,2000-06,73.47027
LUX,Luxembourg,M,CPI,IX,2000-05,72.99596
LUX,Luxembourg,M,CPI,IX,2000-04,72.90659
LUX,Luxembourg,M,CPI,IX,2000-03,72.63163
LUX,Luxembourg,M,CPI,IX,2000-02,72.44603
LUX,Luxembourg,M,CPI,IX,2000-01,71.51115
LUX,Luxembourg,M,CPI,IX,1999-12,72.12982
LUX,Luxembourg,M,CPI,IX,1999-11,71.85486
LUX,Luxembourg,M,CPI,IX,1999-10,71.79299
LUX,Luxembourg,M,CPI,IX,1999-09,71.58677
LUX,Luxembourg,M,CPI,IX,1999-08,71.40804
LUX,Luxembourg,M,CPI,IX,2023-05,120.07
LUX,Luxembourg,M,CPI,IX,2023-04,119.99
LUX,Luxembourg,M,CPI,IX,2023-03,118.91
LUX,Luxembourg,M,CPI,IX,2023-02,118.54
LUX,Luxembourg,M,CPI,IX,2023-01,116.59
LUX,Luxembourg,M,CPI,IX,2022-12,117.06
LUX,Luxembourg,M,CPI,IX,2022-11,117.78
LUX,Luxembourg,M,CPI,IX,2022-10,118.02
LUX,Luxembourg,M,CPI,IX,2022-09,117.0
LUX,Luxembourg,M,CPI,IX,2022-08,116.7
LUX,Luxembourg,M,CPI,IX,2022-07,115.58
LUX,Luxembourg,M,CPI,IX,2022-06,116.75
LUX,Luxembourg,M,CPI,IX,2022-05,115.87
LUX,Luxembourg,M,CPI,IX,2022-04,115.72
LUX,Luxembourg,M,CPI,IX,2022-03,114.78
LUX,Luxembourg,M,CPI,IX,2022-02,113.64
LUX,Luxembourg,M,CPI,IX,2022-01,111.22
LUX,Luxembourg,M,CPI,IX,2021-12,111.09
LUX,Luxembourg,M,CPI,IX,2021-11,111.18
LUX,Luxembourg,M,CPI,IX,2021-10,110.45
LUX,Luxembourg,M,CPI,IX,2021-09,109.47
LUX,Luxembourg,M,CPI,IX,2021-08,109.31
LUX,Luxembourg,M,CPI,IX,2021-07,108.26
LUX,Luxembourg,M,CPI,IX,2021-06,108.68
LUX,Luxembourg,M,CPI,IX,2021-05,108.5
LUX,Luxembourg,M,CPI,IX,2021-04,108.19
LUX,Luxembourg,M,CPI,IX,2021-03,108.14
LUX,Luxembourg,M,CPI,IX,2021-02,106.64
LUX,Luxembourg,M,CPI,IX,2021-01,107.38
LUX,Luxembourg,M,CPI,IX,2020-12,106.67
LUX,Luxembourg,M,CPI,IX,2020-11,106.37
LUX,Luxembourg,M,CPI,IX,2020-10,106.59
LUX,Luxembourg,M,CPI,IX,2020-09,106.62
LUX,Luxembourg,M,CPI,IX,2020-08,106.69
LUX,Luxembourg,M,CPI,IX,2020-07,105.82
LUX,Luxembourg,M,CPI,IX,2020-06,106.34
LUX,Luxembourg,M,CPI,IX,2020-05,105.82
LUX,Luxembourg,M,CPI,IX,2020-04,105.98
LUX,Luxembourg,M,CPI,IX,2020-03,106.04
LUX,Luxembourg,M,CPI,IX,2020-02,106.73
LUX,Luxembourg,M,CPI,IX,2020-01,105.4
LUX,Luxembourg,M,CPI,IX,2019-12,106.08
LUX,Luxembourg,M,CPI,IX,2019-11,105.93
LUX,Luxembourg,M,CPI,IX,2019-10,105.89
LUX,Luxembourg,M,CPI,IX,2019-09,105.9
LUX,Luxembourg,M,CPI,IX,2019-08,106.06
LUX,Luxembourg,M,CPI,IX,2019-07,104.83
LUX,Luxembourg,M,CPI,IX,2019-06,105.55
LUX,Luxembourg,M,CPI,IX,2019-05,105.62
LUX,Luxembourg,M,CPI,IX,2019-04,105.33
LUX,Luxembourg,M,CPI,IX,2019-03,105.14
LUX,Luxembourg,M,CPI,IX,2019-02,104.97
LUX,Luxembourg,M,CPI,IX,2019-01,103.4
LUX,Luxembourg,M,CPI,IX,2018-12,104.32
LUX,Luxembourg,M,CPI,IX,2018-11,104.66
LUX,Luxembourg,M,CPI,IX,2018-10,104.69
LUX,Luxembourg,M,CPI,IX,2018-09,104.58
LUX,Luxembourg,M,CPI,IX,2018-08,104.34
LUX,Luxembourg,M,CPI,IX,2018-07,102.94
LUX,Luxembourg,M,CPI,IX,2018-06,103.65
LUX,Luxembourg,M,CPI,IX,2018-05,103.48
LUX,Luxembourg,M,CPI,IX,2018-04,103.13
LUX,Luxembourg,M,CPI,IX,2018-03,102.9
LUX,Luxembourg,M,CPI,IX,2018-02,102.81
LUX,Luxembourg,M,CPI,IX,2018-01,101.53
LUX,Luxembourg,M,CPI,IX,2017-12,102.41
LUX,Luxembourg,M,CPI,IX,2017-11,102.35
LUX,Luxembourg,M,CPI,IX,2017-10,102.63
LUX,Luxembourg,M,CPI,IX,2017-09,102.52
LUX,Luxembourg,M,CPI,IX,2017-08,102.68
LUX,Luxembourg,M,CPI,IX,2017-07,101.46
LUX,Luxembourg,M,CPI,IX,2017-06,102.17
LUX,Luxembourg,M,CPI,IX,2017-05,102.12
LUX,Luxembourg,M,CPI,IX,2017-04,102.04
LUX,Luxembourg,M,CPI,IX,2017-03,101.78
LUX,Luxembourg,M,CPI,IX,2017-02,101.77
LUX,Luxembourg,M,CPI,IX,2017-01,100.39
LUX,Luxembourg,M,CPI,IX,2016-12,101.04
LUX,Luxembourg,M,CPI,IX,2016-11,100.8
LUX,Luxembourg,M,CPI,IX,2016-10,100.72
LUX,Luxembourg,M,CPI,IX,2016-09,100.75
LUX,Luxembourg,M,CPI,IX,2016-08,100.7
LUX,Luxembourg,M,CPI,IX,2016-07,99.55
LUX,Luxembourg,M,CPI,IX,2016-06,100.66
LUX,Luxembourg,M,CPI,IX,2016-05,100.42
LUX,Luxembourg,M,CPI,IX,2016-04,100.1
LUX,Luxembourg,M,CPI,IX,2016-03,100.03
LUX,Luxembourg,M,CPI,IX,2016-02,100.01
LUX,Luxembourg,M,CPI,IX,2016-01,98.71
LUX,Luxembourg,M,CPI,IX,2015-12,99.91
LUX,Luxembourg,M,CPI,IX,2015-11,100.26
LUX,Luxembourg,M,CPI,IX,2015-10,100.2
LUX,Luxembourg,M,CPI,IX,2015-09,100.38
LUX,Luxembourg,M,CPI,IX,2015-08,100.54
LUX,Luxembourg,M,CPI,IX,2015-07,99.58
LUX,Luxembourg,M,CPI,IX,2015-06,100.64
LUX,Luxembourg,M,CPI,IX,2015-05,100.45
LUX,Luxembourg,M,CPI,IX,2015-04,100.03
LUX,Luxembourg,M,CPI,IX,2015-03,99.98
LUX,Luxembourg,M,CPI,IX,2015-02,99.84
LUX,Luxembourg,M,CPI,IX,2015-01,98.19
LUX,Luxembourg,M,CPI,IX,2014-12,98.83
LUX,Luxembourg,M,CPI,IX,2014-11,99.44
LUX,Luxembourg,M,CPI,IX,2014-10,99.67
LUX,Luxembourg,M,CPI,IX,2014-09,99.9
LUX,Luxembourg,M,CPI,IX,2014-08,99.99
LUX,Luxembourg,M,CPI,IX,2014-07,98.94
LUX,Luxembourg,M,CPI,IX,2014-06,99.96
LUX,Luxembourg,M,CPI,IX,2014-05,99.8
LUX,Luxembourg,M,CPI,IX,2014-04,99.77
LUX,Luxembourg,M,CPI,IX,2014-03,99.74
LUX,Luxembourg,M,CPI,IX,2014-02,99.75
LUX,Luxembourg,M,CPI,IX,2014-01,98.54
LUX,Luxembourg,M,CPI,IX,2013-12,99.44
LUX,Luxembourg,M,CPI,IX,2013-11,99.37
LUX,Luxembourg,M,CPI,IX,2013-10,99.37
LUX,Luxembourg,M,CPI,IX,2013-09,99.57
LUX,Luxembourg,M,CPI,IX,2013-08,99.4
LUX,Luxembourg,M,CPI,IX,2013-07,97.97
LUX,Luxembourg,M,CPI,IX,2013-06,99.11
LUX,Luxembourg,M,CPI,IX,2013-05,98.78
LUX,Luxembourg,M,CPI,IX,2013-04,99.0
LUX,Luxembourg,M,CPI,IX,2013-03,98.91
LUX,Luxembourg,M,CPI,IX,2013-02,98.9
LUX,Luxembourg,M,CPI,IX,2013-01,97.05
LUX,Luxembourg,M,CPI,IX,2012-12,97.93
LUX,Luxembourg,M,CPI,IX,2012-11,98.16
LUX,Luxembourg,M,CPI,IX,2012-10,98.23
LUX,Luxembourg,M,CPI,IX,2012-09,98.1
LUX,Luxembourg,M,CPI,IX,2012-08,97.68
LUX,Luxembourg,M,CPI,IX,2012-07,96.2
LUX,Luxembourg,M,CPI,IX,2012-06,97.11
LUX,Luxembourg,M,CPI,IX,2012-05,97.18
LUX,Luxembourg,M,CPI,IX,2012-04,97.32
LUX,Luxembourg,M,CPI,IX,2012-03,97.0
LUX,Luxembourg,M,CPI,IX,2012-02,96.67
LUX,Luxembourg,M,CPI,IX,2012-01,95.06
LUX,Luxembourg,M,CPI,IX,2011-12,95.71
LUX,Luxembourg,M,CPI,IX,2011-11,95.76
LUX,Luxembourg,M,CPI,IX,2011-10,95.46
LUX,Luxembourg,M,CPI,IX,2011-09,95.32
LUX,Luxembourg,M,CPI,IX,2011-08,95.22
LUX,Luxembourg,M,CPI,IX,2011-07,93.88
LUX,Luxembourg,M,CPI,IX,2024-06,123.12
LUX,Luxembourg,M,CPI,IX,2024-05,123.18
LUX,Luxembourg,M,CPI,IX,2024-04,122.87
LUX,Luxembourg,M,CPI,IX,2024-03,122.59
LUX,Luxembourg,M,CPI,IX,2024-02,122.33
LUX,Luxembourg,M,CPI,IX,2024-01,120.61
LUX,Luxembourg,M,CPI,IX,2023-12,121.17
LUX,Luxembourg,M,CPI,IX,2023-11,121.35
LUX,Luxembourg,M,CPI,IX,2023-10,121.75
LUX,Luxembourg,M,CPI,IX,2023-09,121.74
EU27_2020,,M,CPI,IX,2020-05,105.94
EU27_2020,,M,CPI,IX,2020-04,105.93
EU27_2020,,M,CPI,IX,2000-05,72.76
EU27_2020,,M,CPI,IX,2000-04,72.59
EU27_2020,,M,CPI,IX,2000-03,72.42
EU27_2020,,M,CPI,IX,2000-02,72.1
EU27_2020,,M,CPI,IX,2000-01,71.8
EU27_2020,,M,CPI,IX,1999-12,71.6
EU27_2020,,M,CPI,IX,2001-07,75.93
EU27_2020,,M,CPI,IX,2001-06,76.08
EU27_2020,,M,CPI,IX,2001-05,75.94
EU27_2020,,M,CPI,IX,2001-04,75.52
EU27_2020,,M,CPI,IX,2001-03,75.01
EU27_2020,,M,CPI,IX,2001-02,74.59
EU27_2020,,M,CPI,IX,2001-01,74.31
EU27_2020,,M,CPI,IX,2000-12,74.44
EU27_2020,,M,CPI,IX,2000-11,74.13
EU27_2020,,M,CPI,IX,2000-10,73.91
EU27_2020,,M,CPI,IX,2000-09,73.76
EU27_2020,,M,CPI,IX,2000-08,73.34
EU27_2020,,M,CPI,IX,2000-07,73.24
EU27_2020,,M,CPI,IX,2000-06,73.06
EU27_2020,,M,CPI,IX,2004-02,80.5
EU27_2020,,M,CPI,IX,2004-01,80.3
EU27_2020,,M,CPI,IX,2003-12,80.36
EU27_2020,,M,CPI,IX,2003-11,80.11
EU27_2020,,M,CPI,IX,2003-10,80.03
EU27_2020,,M,CPI,IX,2003-09,79.88
EU27_2020,,M,CPI,IX,2003-08,79.56
EU27_2020,,M,CPI,IX,2003-07,79.47
EU27_2020,,M,CPI,IX,2003-06,79.58
EU27_2020,,M,CPI,IX,2003-05,79.5
EU27_2020,,M,CPI,IX,2003-04,79.54
EU27_2020,,M,CPI,IX,2003-03,79.41
EU27_2020,,M,CPI,IX,2003-02,78.96
EU27_2020,,M,CPI,IX,2003-01,78.64
EU27_2020,,M,CPI,IX,2002-12,78.6
EU27_2020,,M,CPI,IX,2002-11,78.24
EU27_2020,,M,CPI,IX,2002-10,78.26
EU27_2020,,M,CPI,IX,2002-09,78.05
EU27_2020,,M,CPI,IX,2002-08,77.84
EU27_2020,,M,CPI,IX,2002-07,77.8
EU27_2020,,M,CPI,IX,2002-06,77.89
EU27_2020,,M,CPI,IX,2002-05,77.94
EU27_2020,,M,CPI,IX,2002-04,77.81
EU27_2020,,M,CPI,IX,2002-03,77.44
EU27_2020,,M,CPI,IX,2002-02,77.02
EU27_2020,,M,CPI,IX,2002-01,76.86
EU27_2020,,M,CPI,IX,2001-12,76.68
EU27_2020,,M,CPI,IX,2001-11,76.32
EU27_2020,,M,CPI,IX,2001-10,76.3
EU27_2020,,M,CPI,IX,2001-09,76.17
EU27_2020,,M,CPI,IX,2001-08,75.91
EU27_2020,,M,CPI,IX,2009-06,91.69
EU27_2020,,M,CPI,IX,2009-05,91.51
EU27_2020,,M,CPI,IX,2009-04,91.41
EU27_2020,,M,CPI,IX,2009-03,91.08
EU27_2020,,M,CPI,IX,2009-02,90.73
EU27_2020,,M,CPI,IX,2009-01,90.32
EU27_2020,,M,CPI,IX,2008-12,90.85
EU27_2020,,M,CPI,IX,2008-11,90.97
EU27_2020,,M,CPI,IX,2008-10,91.35
EU27_2020,,M,CPI,IX,2008-09,91.28
EU27_2020,,M,CPI,IX,2008-08,91.08
EU27_2020,,M,CPI,IX,2008-07,91.22
EU27_2020,,M,CPI,IX,2008-06,91.3
EU27_2020,,M,CPI,IX,2008-05,90.96
EU27_2020,,M,CPI,IX,2008-04,90.4
EU27_2020,,M,CPI,IX,2008-03,90.08
EU27_2020,,M,CPI,IX,2008-02,89.27
EU27_2020,,M,CPI,IX,2008-01,88.94
EU27_2020,,M,CPI,IX,2007-12,89.06
EU27_2020,,M,CPI,IX,2007-11,88.71
EU27_2020,,M,CPI,IX,2007-10,88.21
EU27_2020,,M,CPI,IX,2007-09,87.75
EU27_2020,,M,CPI,IX,2007-08,87.38
EU27_2020,,M,CPI,IX,2007-07,87.31
EU27_2020,,M,CPI,IX,2007-06,87.48
EU27_2020,,M,CPI,IX,2007-05,87.38
EU27_2020,,M,CPI,IX,2007-04,87.15
EU27_2020,,M,CPI,IX,2007-03,86.61
EU27_2020,,M,CPI,IX,2007-02,86.07
EU27_2020,,M,CPI,IX,2007-01,85.8
EU27_2020,,M,CPI,IX,2006-12,86.12
EU27_2020,,M,CPI,IX,2006-11,85.82
EU27_2020,,M,CPI,IX,2006-10,85.76
EU27_2020,,M,CPI,IX,2006-09,85.7
EU27_2020,,M,CPI,IX,2006-08,85.67
EU27_2020,,M,CPI,IX,2006-07,85.58
EU27_2020,,M,CPI,IX,2006-06,85.67
EU27_2020,,M,CPI,IX,2006-05,85.61
EU27_2020,,M,CPI,IX,2006-04,85.35
EU27_2020,,M,CPI,IX,2006-03,84.79
EU27_2020,,M,CPI,IX,2006-02,84.35
EU27_2020,,M,CPI,IX,2006-01,84.1
EU27_2020,,M,CPI,IX,2005-12,84.39
EU27_2020,,M,CPI,IX,2005-11,84.15
EU27_2020,,M,CPI,IX,2005-10,84.3
EU27_2020,,M,CPI,IX,2005-09,84.06
EU27_2020,,M,CPI,IX,2005-08,83.63
EU27_2020,,M,CPI,IX,2005-07,83.46
EU27_2020,,M,CPI,IX,2005-06,83.52
EU27_2020,,M,CPI,IX,2005-05,83.43
EU27_2020,,M,CPI,IX,2005-04,83.25
EU27_2020,,M,CPI,IX,2005-03,82.87
EU27_2020,,M,CPI,IX,2005-02,82.32
EU27_2020,,M,CPI,IX,2005-01,82.02
EU27_2020,,M,CPI,IX,2004-12,82.43
EU27_2020,,M,CPI,IX,2004-11,82.15
EU27_2020,,M,CPI,IX,2004-10,82.2
EU27_2020,,M,CPI,IX,2004-09,81.86
EU27_2020,,M,CPI,IX,2004-08,81.74
EU27_2020,,M,CPI,IX,2004-07,81.62
EU27_2020,,M,CPI,IX,2004-06,81.75
EU27_2020,,M,CPI,IX,2004-05,81.69
EU27_2020,,M,CPI,IX,2004-04,81.39
EU27_2020,,M,CPI,IX,2004-03,80.98
EU27_2020,,M,CPI,IX,2020-03,105.7
EU27_2020,,M,CPI,IX,2020-02,105.22
EU27_2020,,M,CPI,IX,2020-01,105.0
EU27_2020,,M,CPI,IX,2019-12,105.76
